Branch Code,Branch Name,Supplier Code,SKU Code,Item Name,Measuring Unit,Quantity,Delivery Date
CA-011,safdarjung enclave,BK001SN,384230,Coffee ganache (b),Pkt_150gms,1,2025-04-07
CA-011,safdarjung enclave,BK001SN,2018552,Boiled Millet(b),Pkt_100gm,1,2025-04-07
CA-011,safdarjung enclave,BK001SN,384234,Hummus (b),Pkt_200gms,1,2025-04-07
CA-011,safdarjung enclave,WH-001,1340359,Traditional Butter Croissant,No,10,2025-04-06
CA-011,safdarjung enclave,WH-001,1616482,Brownie Crinkle Cookie (small),No,4,2025-04-06
CA-011,safdarjung enclave,WH-001,1340320,"Almond,Oats And Choco Chip Cookies",No,4,2025-04-06
CA-011,safdarjung enclave,WH-001,1340221,Buttercrust Milk Bread,No,3,2025-04-06
CA-011,safdarjung enclave,WH-001,1340228,Multigrain Sandwich Bread retail,No,3,2025-04-06
CA-011,safdarjung enclave,WH-001,1340230,Olive and Rosemary Sourdough,No,3,2025-04-06
CA-011,safdarjung enclave,WH-001,1340361,"Roasted Tomatoes, Mozzarella, Homemade Pesto Sauce Croisstata",No,3,2025-04-06
CA-011,safdarjung enclave,WH-001,1340229,Multigrain Sourdough,No,3,2025-04-06
CA-011,safdarjung enclave,WH-001,1340226,Jalapeno & Cheddar Cheese Sourdough,No,3,2025-04-06
CA-011,safdarjung enclave,WH-001,1083686,Korean Bun_SAB,No,3,2025-04-06
CA-011,safdarjung enclave,WH-001,1340233,Seed Feast Sourdough,No,3,2025-04-06
CA-011,safdarjung enclave,WH-001,1340218,100% Whole Wheat Sourdough,No,3,2025-04-06
CA-011,safdarjung enclave,WH-001,1340224,Country Sourdough,No,3,2025-04-06
CA-011,safdarjung enclave,WH-001,1340339,Everything Bagel,No,3,2025-04-06
CA-011,safdarjung enclave,WH-001,1340321,Almond Croissant,No,3,2025-04-06
CA-011,safdarjung enclave,WH-001,1340350,Mushroom Cream Cheese Croisstata,No,3,2025-04-06
CA-011,safdarjung enclave,WH-001,1340353,Pain Au Chocolat,No,3,2025-04-06
CA-011,safdarjung enclave,WH-001,2296768,Blueberry Cheesecake Brioche Bun,No,3,2025-04-06
CA-011,safdarjung enclave,WH-001,1340349,Morning Bun,No,2,2025-04-06
CA-011,safdarjung enclave,WH-001,2296764,Pistachio Orange Marmalade Tea cake,No,2,2025-04-06
CA-011,safdarjung enclave,WH-001,1340356,Pistachio & Raspberry Croissant,No,2,2025-04-06
CA-011,safdarjung enclave,WH-001,2296762,Banana Bread,No,2,2025-04-06
CA-011,safdarjung enclave,WH-001,1340323,Barbecue Chicken Croissant,No,2,2025-04-06
CA-011,safdarjung enclave,WH-001,1083700,Basque Cheesecake Slice,No,2,2025-04-06
CA-011,safdarjung enclave,WH-001,1340363,Toasted Sesame Bagel,No,2,2025-04-06
CA-011,safdarjung enclave,WH-001,1605973,Mocha Brownie,No,2,2025-04-06
CA-011,safdarjung enclave,WH-001,1340330,Chocolate & Salted Caramel Croissant,No,1,2025-04-06
CA-011,safdarjung enclave,WH-001,2296766,Gochujang Three Pepper Brioche Bun,No,1,2025-04-06
CA-011,safdarjung enclave,WH-001,2296767,Potato & Rosemary Brioche Bun,No,1,2025-04-06
CA-011,safdarjung enclave,WH-001,2296763,Marble Tea Cake,No,1,2025-04-06
CA-011,safdarjung enclave,WH-001,1340331,Chocolate Hazelnut Croissant,No,1,2025-04-06
CA-011,safdarjung enclave,WH-001,2296765,Creamy Bechamel Chicken Brioche Bun,No,1,2025-04-06
CA-011,safdarjung enclave,WH-001,1912461,The Viral Crookie,No,1,2025-04-06
CA-011,safdarjung enclave,WH-001,1340364,Smoked Chicken Ham & Cheese Croissant,No,1,2025-04-06
CA-011,safdarjung enclave,WH-001,1340335,Dark Chocolate Sea Salt Cruffin,No,1,2025-04-06
CA-011,safdarjung enclave,WH007SAB,254958,Breakfast Sugar,Pkt_1kg,1,2025-04-06
CA-011,safdarjung enclave,WH007SAB,254745,goat cheese,KG,1,2025-04-06
CA-017,vasant kunj,BK001SN,1478677,Boiled Pasta (Spaghetti) (b),Pkt_180gms,15,2025-04-06
CA-017,vasant kunj,BK001SN,1639786,Boiled Egg(b),No,6,2025-04-06
CA-017,vasant kunj,BK001SN,1478676,Boiled Pasta (Penne) (b),Pkt_180gms,5,2025-04-06
CA-017,vasant kunj,BK001SN,1836116,Cherry Tomato and Olive Flatbread,No,4,2025-04-06
CA-017,vasant kunj,BK001SN,384235,Labneh Dip (b),Pkt_250gm,3,2025-04-06
CA-017,vasant kunj,BK001SN,384254,white sauce (b),Pkt_250gm,3,2025-04-06
CA-017,vasant kunj,BK001SN,1836115,Chicken Florentine Flatbread,No,3,2025-04-06
CA-017,vasant kunj,BK001SN,1149374,Spicy Mushroom (b),Pkt_250gm,3,2025-04-06
CA-017,vasant kunj,BK001SN,384244,Peri Peri Cottage Cheese (b),Pkt_300Gms,3,2025-04-06
CA-017,vasant kunj,BK001SN,255541,Guacamole,Pkt_200gms,2,2025-04-06
CA-017,vasant kunj,BK001SN,384250,Salsa (b),Pkt_250gm,2,2025-04-06
CA-017,vasant kunj,BK001SN,384245,Peri Peri Spread (b),Pkt_250gm,2,2025-04-06
CA-017,vasant kunj,BK001SN,384224,Basil pesto (b),Pkt_150gms,2,2025-04-06
CA-017,vasant kunj,BK001SN,1478678,BT Pancake Premix (b),Pkt_250gm,2,2025-04-06
CA-017,vasant kunj,BK001SN,384232,Grilled Veggies (b),Pkt_250gm,2,2025-04-06
CA-017,vasant kunj,BK001SN,1632341,Saute Mushroom(b),Pkt_250gm,2,2025-04-06
CA-017,vasant kunj,BK001SN,384226,Cheese Blend (b),Pkt_250gm,2,2025-04-06
CA-017,vasant kunj,BK001SN,1129542,Smoked Chicken ham,Pkt_250gm,2,2025-04-06
CA-017,vasant kunj,BK001SN,1632446,Saute Mushroom And Spinach(b),Pkt_100gm,1,2025-04-06
CA-017,vasant kunj,BK001SN,384234,Hummus (b),Pkt_200gms,1,2025-04-06
CA-017,vasant kunj,BK001SN,1632343,Chimmichuri Chicken(b),Pkt_250gm,1,2025-04-06
CA-017,vasant kunj,BK001SN,1149383,Sundried Tomato Pesto(b),Pkt_250gm,1,2025-04-06
CA-017,vasant kunj,BK001SN,384230,Coffee ganache (b),Pkt_150gms,1,2025-04-06
CA-017,vasant kunj,BK001SN,1270491,Pickled Cucumber (b),Pkt_100gm,1,2025-04-06
CA-017,vasant kunj,BK001SN,1632344,Saute Vegetable(for Basil pasta)(b),Pkt_250gm,1,2025-04-06
CA-017,vasant kunj,BK001SN,384274,Confit Cherry tomato (b),Pkt_250gm,1,2025-04-06
CA-017,vasant kunj,BK001SN,1149400,LEMON & THYME CREAM CHEESE (b),Pkt_200gms,1,2025-04-06
CA-017,vasant kunj,BK001SN,1149381,CHIMICHURRI SAUCE(b),Pkt_150gms,1,2025-04-06
CA-017,vasant kunj,BK001SN,384255,Cinnamon Roll Sauce (b),Pkt_100gm,1,2025-04-06
CA-017,vasant kunj,BK001SN,1632445,Saute Spinach and Garlic (b),Pkt_100gm,1,2025-04-06
CA-017,vasant kunj,WH-001,1340359,Traditional Butter Croissant,No,12,2025-04-06
CA-017,vasant kunj,WH-001,1340320,"Almond,Oats And Choco Chip Cookies",No,10,2025-04-06
CA-017,vasant kunj,WH-001,1083686,Korean Bun_SAB,No,8,2025-04-06
CA-017,vasant kunj,WH-001,1340321,Almond Croissant,No,8,2025-04-06
CA-017,vasant kunj,WH-001,1616482,Brownie Crinkle Cookie (small),No,8,2025-04-06
CA-017,vasant kunj,WH-001,1340353,Pain Au Chocolat,No,6,2025-04-06
CA-017,vasant kunj,WH-001,2296763,Marble Tea Cake,No,5,2025-04-06
CA-017,vasant kunj,WH-001,1340221,Buttercrust Milk Bread,No,5,2025-04-06
CA-017,vasant kunj,WH-001,1340364,Smoked Chicken Ham & Cheese Croissant,No,5,2025-04-06
CA-017,vasant kunj,WH-001,1340361,"Roasted Tomatoes, Mozzarella, Homemade Pesto Sauce Croisstata",No,5,2025-04-06
CA-017,vasant kunj,WH-001,1340350,Mushroom Cream Cheese Croisstata,No,5,2025-04-06
CA-017,vasant kunj,WH-001,1340363,Toasted Sesame Bagel,No,5,2025-04-06
CA-017,vasant kunj,WH-001,1340226,Jalapeno & Cheddar Cheese Sourdough,No,5,2025-04-06
CA-017,vasant kunj,WH-001,1340330,Chocolate & Salted Caramel Croissant,No,4,2025-04-06
CA-017,vasant kunj,WH-001,2296766,Gochujang Three Pepper Brioche Bun,No,4,2025-04-06
CA-017,vasant kunj,WH-001,2296762,Banana Bread,No,4,2025-04-06
CA-017,vasant kunj,WH-001,2296765,Creamy Bechamel Chicken Brioche Bun,No,4,2025-04-06
CA-017,vasant kunj,WH-001,1340356,Pistachio & Raspberry Croissant,No,4,2025-04-06
CA-017,vasant kunj,WH-001,1340331,Chocolate Hazelnut Croissant,No,4,2025-04-06
CA-017,vasant kunj,WH-001,1340323,Barbecue Chicken Croissant,No,4,2025-04-06
CA-017,vasant kunj,WH-001,1340218,100% Whole Wheat Sourdough,No,3,2025-04-06
CA-017,vasant kunj,WH-001,2296767,Potato & Rosemary Brioche Bun,No,3,2025-04-06
CA-017,vasant kunj,WH-001,1340335,Dark Chocolate Sea Salt Cruffin,No,3,2025-04-06
CA-017,vasant kunj,WH-001,1605973,Mocha Brownie,No,3,2025-04-06
CA-017,vasant kunj,WH-001,1340228,Multigrain Sandwich Bread retail,No,3,2025-04-06
CA-017,vasant kunj,WH-001,2296764,Pistachio Orange Marmalade Tea cake,No,3,2025-04-06
CA-017,vasant kunj,WH-001,1340339,Everything Bagel,No,3,2025-04-06
CA-017,vasant kunj,WH-001,1340349,Morning Bun,No,3,2025-04-06
CA-017,vasant kunj,WH-001,2296768,Blueberry Cheesecake Brioche Bun,No,3,2025-04-06
CA-017,vasant kunj,WH-001,1340229,Multigrain Sourdough,No,2,2025-04-06
CA-017,vasant kunj,WH-001,1083700,Basque Cheesecake Slice,No,2,2025-04-06
CA-017,vasant kunj,WH-001,1340224,Country Sourdough,No,2,2025-04-06
CA-017,vasant kunj,WH-001,1912461,The Viral Crookie,No,2,2025-04-06
CA-017,vasant kunj,WH-001,1340233,Seed Feast Sourdough,No,2,2025-04-06
CA-017,vasant kunj,WH-001,1340230,Olive and Rosemary Sourdough,No,2,2025-04-06
CA-017,vasant kunj,WH007SAB,254800,sundried tamato,KG,1,2025-04-06
CA-017,vasant kunj,WH007SAB,254763,Maple Syrup,Btl_710ml,1,2025-04-06
CA-017,vasant kunj,WH007SAB,254715,Butter,KG,1,2025-04-06
CA-017,vasant kunj,WH007SAB,254711,Boccocini,KG,1,2025-04-06
CA-017,vasant kunj,WH007SAB,254745,goat cheese,KG,1,2025-04-06
CA-017,vasant kunj,WH007SAB,254728,cream,Pkt_1Ltr,1,2025-04-06
CA-017,vasant kunj,WH007SAB,1678586,Grilled Chicken Finished Packet,Pkt_500gm,1,2025-04-06
CA-017,vasant kunj,WH007SAB,254719,Cinnamon,KG,1,2025-04-06
CA-017,vasant kunj,WH007SAB,254958,Breakfast Sugar,Pkt_1kg,1,2025-04-06
CA-026,"udhyog marg, noida",BK001SN,1478677,Boiled Pasta (Spaghetti) (b),Pkt_180gms,6,2025-04-06
CA-026,"udhyog marg, noida",BK001SN,384254,white sauce (b),Pkt_250gm,3,2025-04-06
CA-026,"udhyog marg, noida",BK001SN,1478676,Boiled Pasta (Penne) (b),Pkt_180gms,3,2025-04-06
CA-026,"udhyog marg, noida",BK001SN,384244,Peri Peri Cottage Cheese (b),Pkt_300Gms,2,2025-04-06
CA-026,"udhyog marg, noida",BK001SN,384232,Grilled Veggies (b),Pkt_250gm,2,2025-04-06
CA-026,"udhyog marg, noida",BK001SN,384224,Basil pesto (b),Pkt_150gms,2,2025-04-06
CA-026,"udhyog marg, noida",BK001SN,1836115,Chicken Florentine Flatbread,No,2,2025-04-06
CA-026,"udhyog marg, noida",BK001SN,384235,Labneh Dip (b),Pkt_250gm,2,2025-04-06
CA-026,"udhyog marg, noida",BK001SN,1836116,Cherry Tomato and Olive Flatbread,No,2,2025-04-06
CA-026,"udhyog marg, noida",BK001SN,1149374,Spicy Mushroom (b),Pkt_250gm,2,2025-04-06
CA-026,"udhyog marg, noida",BK001SN,1478678,BT Pancake Premix (b),Pkt_250gm,1,2025-04-06
CA-026,"udhyog marg, noida",BK001SN,1149400,LEMON & THYME CREAM CHEESE (b),Pkt_200gms,1,2025-04-06
CA-026,"udhyog marg, noida",BK001SN,384245,Peri Peri Spread (b),Pkt_250gm,1,2025-04-06
CA-026,"udhyog marg, noida",BK001SN,384226,Cheese Blend (b),Pkt_250gm,1,2025-04-06
CA-026,"udhyog marg, noida",BK001SN,1632445,Saute Spinach and Garlic (b),Pkt_100gm,1,2025-04-06
CA-026,"udhyog marg, noida",BK001SN,1632344,Saute Vegetable(for Basil pasta)(b),Pkt_250gm,1,2025-04-06
CA-026,"udhyog marg, noida",BK001SN,384250,Salsa (b),Pkt_250gm,1,2025-04-06
CA-026,"udhyog marg, noida",BK001SN,2018552,Boiled Millet(b),Pkt_100gm,1,2025-04-06
CA-026,"udhyog marg, noida",BK001SN,384234,Hummus (b),Pkt_200gms,1,2025-04-06
CA-026,"udhyog marg, noida",BK001SN,1129542,Smoked Chicken ham,Pkt_250gm,1,2025-04-06
CA-026,"udhyog marg, noida",BK001SN,1270491,Pickled Cucumber (b),Pkt_100gm,1,2025-04-06
CA-026,"udhyog marg, noida",BK001SN,1632341,Saute Mushroom(b),Pkt_250gm,1,2025-04-06
CA-026,"udhyog marg, noida",BK001SN,384274,Confit Cherry tomato (b),Pkt_250gm,1,2025-04-06
CA-026,"udhyog marg, noida",WH-001,1340320,"Almond,Oats And Choco Chip Cookies",No,5,2025-04-06
CA-026,"udhyog marg, noida",WH-001,1616482,Brownie Crinkle Cookie (small),No,4,2025-04-06
CA-026,"udhyog marg, noida",WH-001,1340361,"Roasted Tomatoes, Mozzarella, Homemade Pesto Sauce Croisstata",No,3,2025-04-06
CA-026,"udhyog marg, noida",WH-001,1083686,Korean Bun_SAB,No,2,2025-04-06
CA-026,"udhyog marg, noida",WH-001,1340364,Smoked Chicken Ham & Cheese Croissant,No,2,2025-04-06
CA-026,"udhyog marg, noida",WH-001,1340321,Almond Croissant,No,2,2025-04-06
CA-026,"udhyog marg, noida",WH-001,1340359,Traditional Butter Croissant,No,2,2025-04-06
CA-026,"udhyog marg, noida",WH-001,1340230,Olive and Rosemary Sourdough,No,2,2025-04-06
CA-026,"udhyog marg, noida",WH-001,1340226,Jalapeno & Cheddar Cheese Sourdough,No,2,2025-04-06
CA-026,"udhyog marg, noida",WH-001,1340331,Chocolate Hazelnut Croissant,No,2,2025-04-06
CA-026,"udhyog marg, noida",WH-001,1340323,Barbecue Chicken Croissant,No,2,2025-04-06
CA-026,"udhyog marg, noida",WH-001,1340330,Chocolate & Salted Caramel Croissant,No,2,2025-04-06
CA-026,"udhyog marg, noida",WH-001,1340233,Seed Feast Sourdough,No,2,2025-04-06
CA-026,"udhyog marg, noida",WH-001,1340353,Pain Au Chocolat,No,2,2025-04-06
CA-026,"udhyog marg, noida",WH-001,2296767,Potato & Rosemary Brioche Bun,No,2,2025-04-06
CA-026,"udhyog marg, noida",WH-001,1340356,Pistachio & Raspberry Croissant,No,2,2025-04-06
CA-026,"udhyog marg, noida",WH-001,1340350,Mushroom Cream Cheese Croisstata,No,2,2025-04-06
CA-026,"udhyog marg, noida",WH-001,1340221,Buttercrust Milk Bread,No,2,2025-04-06
CA-026,"udhyog marg, noida",WH-001,1340349,Morning Bun,No,1,2025-04-06
CA-026,"udhyog marg, noida",WH-001,1340229,Multigrain Sourdough,No,1,2025-04-06
CA-026,"udhyog marg, noida",WH-001,2296766,Gochujang Three Pepper Brioche Bun,No,1,2025-04-06
CA-026,"udhyog marg, noida",WH-001,2296768,Blueberry Cheesecake Brioche Bun,No,1,2025-04-06
CA-026,"udhyog marg, noida",WH-001,2296763,Marble Tea Cake,No,1,2025-04-06
CA-026,"udhyog marg, noida",WH-001,2296762,Banana Bread,No,1,2025-04-06
CA-026,"udhyog marg, noida",WH-001,1340339,Everything Bagel,No,1,2025-04-06
CA-026,"udhyog marg, noida",WH-001,2296765,Creamy Bechamel Chicken Brioche Bun,No,1,2025-04-06
CA-026,"udhyog marg, noida",WH-001,2296764,Pistachio Orange Marmalade Tea cake,No,1,2025-04-06
CA-026,"udhyog marg, noida",WH-001,1083700,Basque Cheesecake Slice,No,1,2025-04-06
CA-026,"udhyog marg, noida",WH-001,1340218,100% Whole Wheat Sourdough,No,1,2025-04-06
CA-026,"udhyog marg, noida",WH-001,1605973,Mocha Brownie,No,1,2025-04-06
CA-026,"udhyog marg, noida",WH-001,1340335,Dark Chocolate Sea Salt Cruffin,No,1,2025-04-06
CA-026,"udhyog marg, noida",WH-001,1340228,Multigrain Sandwich Bread retail,No,1,2025-04-06
CA-026,"udhyog marg, noida",WH-001,1340363,Toasted Sesame Bagel,No,1,2025-04-06
CA-026,"udhyog marg, noida",WH-001,1340224,Country Sourdough,No,1,2025-04-06
CA-026,"udhyog marg, noida",WH-001,1912461,The Viral Crookie,No,1,2025-04-06
CA-026,"udhyog marg, noida",RO-002,754431,Kolli Berri Estate (250 gms),No,2,2025-04-06
CA-026,"udhyog marg, noida",RO-002,253218,Silver Oak Blend (250 gms),No,2,2025-04-06
CA-026,"udhyog marg, noida",RO-002,253167,French Roast (250 gms),No,1,2025-04-06
CA-026,"udhyog marg, noida",RO-002,253230,Vienna Roast (250 gms),No,1,2025-04-06
CA-026,"udhyog marg, noida",RO-002,256833,Dhak Blend (250 gms),No,1,2025-04-06
CA-026,"udhyog marg, noida",RO-002,253159,Cold Brew Blend Bold (250 gms),No,1,2025-04-06
CA-026,"udhyog marg, noida",RO-002,1455223,Basankhan Estate (250 gms),No,1,2025-04-06
CA-026,"udhyog marg, noida",RO-002,256316,Baarbara Estate (250 gms),No,1,2025-04-06
CA-026,"udhyog marg, noida",RO-002,253183,Kalledeverapura Estate (250 gms),No,1,2025-04-06
CA-026,"udhyog marg, noida",RO-002,1214483,Hidden Falls Estate (Light) (250 gms),No,1,2025-04-06
CA-026,"udhyog marg, noida",RO-002,2088821,Yellikodige Estate (250 gms),No,1,2025-04-06
CA-026,"udhyog marg, noida",RO-002,253152,Attikan Estate (250 gms),No,1,2025-04-06
CA-026,"udhyog marg, noida",WH007SAB,254745,goat cheese,KG,1,2025-04-06
CA-057,mohali,BK001SN,1478677,Boiled Pasta (Spaghetti) (b),Pkt_180gms,5,2025-04-06
CA-057,mohali,BK001SN,1639786,Boiled Egg(b),No,5,2025-04-06
CA-057,mohali,BK001SN,1478676,Boiled Pasta (Penne) (b),Pkt_180gms,2,2025-04-06
CA-057,mohali,BK001SN,1836116,Cherry Tomato and Olive Flatbread,No,1,2025-04-06
CA-057,mohali,BK001SN,384250,Salsa (b),Pkt_250gm,1,2025-04-06
CA-057,mohali,WH-006,1340356,pistachio & raspberry croissant,No,2,2025-04-06
CA-057,mohali,WH-006,1616482,brownie crinkle cookie (small),No,2,2025-04-06
CA-057,mohali,WH-006,1340331,chocolate hazelnut croissant,No,2,2025-04-06
CA-057,mohali,WH-006,1340350,mushroom cream cheese croisstata,No,2,2025-04-06
CA-057,mohali,WH-006,1340320,"almond,oats and choco chip cookies",No,2,2025-04-06
CA-057,mohali,WH-006,1340321,almond croissant,No,2,2025-04-06
CA-057,mohali,WH-006,1912461,The Viral Crookie,No,2,2025-04-06
CA-057,mohali,WH-006,1340359,traditional butter croissant,No,2,2025-04-06
CA-057,mohali,WH-006,1083686,Korean Bun_SAB,No,2,2025-04-06
CA-057,mohali,WH-006,1340330,chocolate & salted caramel croissant,No,2,2025-04-06
CA-057,mohali,WH-006,1340364,smoked chicken ham & cheese croissant,No,2,2025-04-06
CA-057,mohali,WH-006,1340353,pain au chocolat,No,2,2025-04-06
CA-057,mohali,WH-006,1340361,"roasted tomatoes, mozzarella, homemade pesto sauce croisstata",No,2,2025-04-06
CA-003,"pali hill, bandra west",WH-002,1340359,Traditional Butter Croissant,No,4,2025-04-06
CA-003,"pali hill, bandra west",WH-002,1340364,Smoked Chicken Ham & Cheese Croissant,No,3,2025-04-06
CA-003,"pali hill, bandra west",WH-002,1340321,Almond Croissant,No,3,2025-04-06
CA-003,"pali hill, bandra west",WH-002,1340356,Pistachio & Raspberry Croissant,No,2,2025-04-06
CA-003,"pali hill, bandra west",WH-002,1083686,Korean Bun_SAB,No,2,2025-04-06
CA-003,"pali hill, bandra west",WH-002,1616482,Brownie Crinkle Cookie (small),No,2,2025-04-06
CA-003,"pali hill, bandra west",WH-002,1340323,Barbecue Chicken Croissant,No,2,2025-04-06
CA-003,"pali hill, bandra west",WH-002,1340339,Everything Bagel,No,2,2025-04-06
CA-003,"pali hill, bandra west",WH-002,1340320,"Almond,Oats And Choco Chip Cookies",No,2,2025-04-06
CA-003,"pali hill, bandra west",WH-002,1340353,Pain Au Chocolat,No,2,2025-04-06
CA-003,"pali hill, bandra west",WH-002,1340350,Mushroom Cream Cheese Croisstata,No,2,2025-04-06
CA-003,"pali hill, bandra west",WH-002,1340361,"Roasted Tomatoes, Mozzarella, Homemade Pesto Sauce Croisstata",No,2,2025-04-06
CA-003,"pali hill, bandra west",WH-002,1340330,Chocolate & Salted Caramel Croissant,No,2,2025-04-06
CA-003,"pali hill, bandra west",WH-002,2296763,Marble Tea Cake,No,1,2025-04-06
CA-003,"pali hill, bandra west",WH-002,1340349,Morning Bun,No,1,2025-04-06
CA-003,"pali hill, bandra west",WH-002,2296767,Potato & Rosemary Brioche Bun,No,1,2025-04-06
CA-003,"pali hill, bandra west",WH-002,2296766,Gochujang Three Pepper Brioche Bun,No,1,2025-04-06
CA-003,"pali hill, bandra west",WH-002,2296765,Creamy Bechamel Chicken Brioche Bun,No,1,2025-04-06
CA-003,"pali hill, bandra west",WH-002,2296762,Banana Bread,No,1,2025-04-06
CA-003,"pali hill, bandra west",WH-002,2296768,Blueberry Cheesecake Brioche Bun,No,1,2025-04-06
CA-003,"pali hill, bandra west",WH-002,1340331,Chocolate Hazelnut Croissant,No,1,2025-04-06
CA-003,"pali hill, bandra west",WH-002,2296764,Pistachio Orange Marmalade Tea cake,No,1,2025-04-06
CA-003,"pali hill, bandra west",WH-002,1340363,Toasted Sesame Bagel,No,1,2025-04-06
CA-003,"pali hill, bandra west",WH-002,1912461,The Viral Crookie,No,1,2025-04-06
CA-003,"pali hill, bandra west",WH-002,1605973,Mocha Brownie,No,1,2025-04-06
CA-003,"pali hill, bandra west",WH-002,1340335,Dark Chocolate Sea Salt Cruffin,No,1,2025-04-06
CA-003,"pali hill, bandra west",WH-002,1083700,Basque Cheesecake Slice,No,1,2025-04-06
CA-003,"pali hill, bandra west",BK002SN,1478677,Boiled Pasta (Spaghetti) (b),Pkt_180gms,2,2025-04-06
CA-003,"pali hill, bandra west",BK002SN,1639786,Boiled Egg(b),No,2,2025-04-06
CA-003,"pali hill, bandra west",BK002SN,1632344,Saute Vegetable(for Basil pasta)(b),Pkt_250gm,1,2025-04-06
CA-003,"pali hill, bandra west",BK002SN,384226,Cheese Blend (b),Pkt_250gm,1,2025-04-06
CA-003,"pali hill, bandra west",BK002SN,1149383,Sundried Tomato Pesto(b),Pkt_250gm,1,2025-04-06
CA-003,"pali hill, bandra west",BK002SN,384254,white sauce (b),Pkt_250gm,1,2025-04-06
CA-003,"pali hill, bandra west",BK002SN,1478676,Boiled Pasta (Penne) (b),Pkt_180gms,1,2025-04-06
CA-003,"pali hill, bandra west",BK002SN,255541,Guacamole,Pkt_240gm,1,2025-04-06
CA-003,"pali hill, bandra west",BK002SN,384274,Confit Cherry tomato (b),Pkt_250gm,1,2025-04-06
CA-003,"pali hill, bandra west",BK002SN,384224,Basil pesto (b),Pkt_150gms,1,2025-04-06
CA-003,"pali hill, bandra west",BK002SN,384244,Peri Peri Cottage Cheese (b),Pkt_300Gms,1,2025-04-06
CA-003,"pali hill, bandra west",BK002SN,1836115,Chicken Florentine Flatbread,Pcs,1,2025-04-06
CA-003,"pali hill, bandra west",BK002SN,384245,Peri Peri Spread (b),Pkt_250gm,1,2025-04-06
CA-003,"pali hill, bandra west",BK002SN,1632445,Saute Spinach and Garlic (b),Pkt_100gm,1,2025-04-06
CA-003,"pali hill, bandra west",BK002SN,384250,Salsa (b),Pkt_250gm,1,2025-04-06
CA-003,"pali hill, bandra west",WH008SAB,254752,Jalapeno,Btl_670gms,1,2025-04-06
CA-003,"pali hill, bandra west",WH008SAB,615517,Potato Chips,KG,1,2025-04-06
CA-003,"pali hill, bandra west",WH008SAB,1678587,Paprika Chicken Finished Packet,Pkt_500gm,1,2025-04-06
CA-003,"pali hill, bandra west",WH008SAB,254800,sundried tamato,KG,1,2025-04-06
CA-003,"pali hill, bandra west",WH008SAB,254962,Crumbled Feta,Pkt_500gm,1,2025-04-06
CA-003,"pali hill, bandra west",WH008SAB,254708,Black Peppercorns,KG,1,2025-04-06
CA-003,"pali hill, bandra west",WH008SAB,254715,Butter,KG,1,2025-04-06
CA-003,"pali hill, bandra west",WH008SAB,254711,Boccocini,KG,1,2025-04-06
CA-003,"pali hill, bandra west",WH008SAB,254745,goat cheese,KG,1,2025-04-06
CA-003,"pali hill, bandra west",WH008SAB,254728,cream,Pkt_1Ltr,1,2025-04-06
CA-003,"pali hill, bandra west",WH008SAB,1678586,Grilled Chicken Finished Packet,Pkt_500gm,1,2025-04-06
CA-003,"pali hill, bandra west",WH008SAB,254959,Chilli Flakes,Pkt_500gm,1,2025-04-06
CA-003,"pali hill, bandra west",WH008SAB,254703,Balsamic reduction,Btl_250ml,1,2025-04-06
CA-003,"pali hill, bandra west",WH008SAB,254967,Oregano Spice Mix,Pkt_1kg,1,2025-04-06
CA-003,"pali hill, bandra west",WH008SAB,1129542,Smoked Chicken ham,KG,1,2025-04-06
CA-003,"pali hill, bandra west",WH008SAB,254796,smoked chicken finished packet,Pkt_500gm,1,2025-04-06
CA-003,"pali hill, bandra west",WH008SAB,254772,parmesan,Pkt_200gms,1,2025-04-06
CA-003,"pali hill, bandra west",WH008SAB,254956,Broth Powder,Pkt_500gm,1,2025-04-06
CA-003,"pali hill, bandra west",WH008SAB,278671,Cheese Slice (SOS),Pkt_765gm,1,2025-04-06
CA-003,"pali hill, bandra west",WH008SAB,384225,Caramelized onion (b),Pkt_200gms,1,2025-04-06
CA-056,chandigarh sector 8,WH-006,1616482,brownie crinkle cookie (small),No,4,2025-04-06
CA-056,chandigarh sector 8,WH-006,1340330,chocolate & salted caramel croissant,No,2,2025-04-06
CA-056,chandigarh sector 8,WH-006,1340321,almond croissant,No,2,2025-04-06
CA-056,chandigarh sector 8,WH-006,1083686,Korean Bun_SAB,No,2,2025-04-06
CA-056,chandigarh sector 8,WH-006,1340356,pistachio & raspberry croissant,No,2,2025-04-06
CA-056,chandigarh sector 8,WH-006,1340320,"almond,oats and choco chip cookies",No,2,2025-04-06
CA-056,chandigarh sector 8,WH-006,1912461,The Viral Crookie,No,2,2025-04-06
CA-056,chandigarh sector 8,WH-006,1340359,traditional butter croissant,No,2,2025-04-06
CA-056,chandigarh sector 8,WH-006,1340361,"roasted tomatoes, mozzarella, homemade pesto sauce croisstata",No,2,2025-04-06
CA-056,chandigarh sector 8,WH-006,1340353,pain au chocolat,No,2,2025-04-06
CA-056,chandigarh sector 8,WH-006,1340350,mushroom cream cheese croisstata,No,2,2025-04-06
CA-056,chandigarh sector 8,WH-006,1340364,smoked chicken ham & cheese croissant,No,2,2025-04-06
CA-056,chandigarh sector 8,WH-006,1340331,chocolate hazelnut croissant,No,2,2025-04-06
